dist,run
6.358545357591603,wt_mna
8.956493587313998,wt_mna
8.261289224019803,wt_mna
8.505262958266822,wt_mna
8.44707183851401,wt_mna
10.829958805486124,wt_mna
6.671960330982535,wt_mna
10.073839266901068,wt_mna
6.217795593258035,wt_mna
7.717467981432952,wt_mna
5.985951605083482,wt_mna
8.172574279966936,wt_mna
9.666870203004637,wt_mna
8.740586624424651,wt_mna
7.570223553635103,wt_mna
5.813171464818777,wt_mna
11.737011656252976,wt_mna
9.352302520023654,wt_mna
9.523464680026075,wt_mna
10.456879674618373,wt_mna
10.549889715052343,wt_mna
5.530143489843533,wt_mna
9.338238888616653,wt_mna
5.151927674405449,wt_mna
8.911764392159801,wt_mna
7.3781334844885755,wt_mna
7.8029344805989025,wt_mna
9.408034410992887,wt_mna
12.604898400082984,wt_mna
6.683076430682652,wt_mna
9.641046950592543,wt_mna
10.441672914838364,wt_mna
5.880408974968848,wt_mna
8.14519870457079,wt_mna
6.064189203430108,wt_mna
10.16700566974014,wt_mna
28.972938966343413,wt_mna
15.765592469854797,wt_mna
10.332122460223946,wt_mna
5.576745880737853,wt_mna
16.576164706385967,wt_mna
7.52790974925457,wt_mna
7.62753846787153,wt_mna
5.754110195579711,wt_mna
5.138120039449205,wt_mna
8.879253033470016,wt_mna
6.3236187437170575,wt_mna
11.013495812082114,wt_mna
5.695189766007522,wt_mna
6.731872711656821,wt_mna
5.700184881479464,wt_mna
9.82146248619556,wt_mna
6.183909372016629,wt_mna
10.247854170791387,wt_mna
6.151799814375543,wt_mna
7.32539225459125,wt_mna
8.184900967097983,wt_mna
7.302363319150643,wt_mna
7.502528745552598,wt_mna
7.867697833972625,wt_mna
6.949560740193339,wt_mna
8.583443611600229,wt_mna
5.9094596561630635,wt_mna
9.64142107827504,wt_mna
7.707276596092233,wt_mna
7.96284267094225,wt_mna
8.915679993908961,wt_mna
6.982692268054441,wt_mna
9.659470264080568,wt_mna
9.227895701092958,wt_mna
8.383015112212941,wt_mna
6.581445483133797,wt_mna
9.510249327264036,wt_mna
9.240013936291774,wt_mna
10.822920447588313,wt_mna
10.959200074126725,wt_mna
10.391184509733241,wt_mna
6.511140311322667,wt_mna
17.484250323712033,wt_mna
10.335671563404857,wt_mna
9.230021102226724,wt_mna
5.8645513612682425,wt_mna
9.879200349933553,wt_mna
5.832317023312764,wt_mna
6.9672404291756225,wt_mna
8.437180191686393,wt_mna
9.022107663320844,wt_mna
7.484850393436855,wt_mna
7.563792207450253,wt_mna
6.071399375696855,wt_mna
11.24479799078134,wt_mna
5.547242079295429,wt_mna
9.682541449434966,wt_mna
6.1642564955124675,wt_mna
8.065056245873679,wt_mna
7.015042239247492,wt_mna
5.830527789647763,wt_mna
11.919494373844115,wt_mna
8.621456059008057,wt_mna
5.426371594020081,wt_mna
5.525788813599626,wt_mna
7.969985652856481,wt_mna
6.0023709115507335,wt_mna
9.48191708773438,wt_mna
10.352471053690973,wt_mna
6.9693954652911065,wt_mna
6.333079580886309,wt_mna
10.85253459566684,wt_mna
6.266551773773878,wt_mna
10.773441999023763,wt_mna
5.948602911592323,wt_mna
13.039025401427992,wt_mna
8.316634948682543,wt_mna
5.594369990945605,wt_mna
8.321939246912242,wt_mna
5.525680310239655,wt_mna
9.857964406197283,wt_mna
6.195543683329259,wt_mna
4.8633227108942165,wt_mna
5.198366704516453,wt_mna
7.524537615186262,wt_mna
6.027532231573539,wt_mna
6.543756572880505,wt_mna
7.374340356298593,wt_mna
7.826343241346143,wt_mna
6.294300295186501,wt_mna
5.974792104457919,wt_mna
4.768031592802091,wt_mna
9.453593625438538,wt_mna
5.7568950478953,wt_mna
5.580886921457843,wt_mna
9.747019744269245,wt_mna
5.495731051190702,wt_mna
5.751495841351616,wt_mna
9.337005553997368,wt_mna
7.12547137986256,wt_mna
6.2159959086761765,wt_mna
6.184132761427523,wt_mna
9.980097314860787,wt_mna
7.302397840084331,wt_mna
5.004418233233998,wt_mna
11.874869468150505,wt_mna
8.85706146315071,wt_mna
10.26988486909627,wt_mna
9.509700015950028,wt_mna
24.671293018934197,wt_mna
8.198200193025817,wt_mna
26.66993249371922,wt_mna
7.850800562792451,wt_mna
10.571083552732576,wt_mna
6.085325257813702,wt_mna
6.477218028431237,wt_mna
7.243207128474201,wt_mna
11.097173937385993,wt_mna
5.651776155071452,wt_mna
8.712186650449858,wt_mna
5.655783700586258,wt_mna
6.44391639504581,wt_mna
9.6033282329969,wt_mna
6.924305123769232,wt_mna
6.693900991625784,wt_mna
7.010605981279099,wt_mna
10.570446894959312,wt_mna
5.79792114891485,wt_mna
6.11633544487203,wt_mna
6.961584896147563,wt_mna
7.8328304574108385,wt_mna
10.776413510857838,wt_mna
6.20786313335474,wt_mna
7.500755865802826,wt_mna
9.962787722837987,wt_mna
9.339995526450602,wt_mna
9.019221935731599,wt_mna
6.021933250406277,wt_mna
6.054068535770519,wt_mna
13.54321192741693,wt_mna
5.45274143782278,wt_mna
5.966741824614992,wt_mna
4.447851866609736,wt_mna
6.260220792937098,wt_mna
9.803362775694794,wt_mna
8.90812635722674,wt_mna
7.2133451569107985,wt_mna
7.74736986270762,wt_mna
9.764313743604495,wt_mna
16.68985538903339,wt_mna
9.434168369994916,wt_mna
9.360532435496598,wt_mna
5.910479783152052,wt_mna
6.37290462576348,wt_mna
9.306889831611494,wt_mna
6.2435797008823855,wt_mna
7.612408622052878,wt_mna
10.722821574088512,wt_mna
6.163555933286117,wt_mna
8.416404580631225,wt_mna
7.290653895750076,wt_mna
8.558625131202406,wt_mna
15.960558777863323,wt_mna
6.335285025440084,wt_mna
7.656497884406718,wt_mna
9.946141050998877,wt_mna
9.57714950582674,wt_mna
7.665339434445268,wt_mna
10.110807677774304,wt_mna
9.335546339347053,wt_mna
6.181926011690612,wt_mna
9.831867498593086,wt_mna
11.415243659349489,wt_mna
5.128562954321152,wt_mna
6.050984314726218,wt_mna
10.607751993244195,wt_mna
9.807486397484356,wt_mna
11.255293817921997,wt_mna
9.591348170549784,wt_mna
9.009277363002749,wt_mna
7.367547255620277,wt_mna
9.445393935278533,wt_mna
7.820215842024141,wt_mna
6.344592223390932,wt_mna
8.107818928895412,wt_mna
8.591379618437506,wt_mna
9.112355697761485,wt_mna
7.7239871022859825,wt_mna
5.5505579398972404,wt_mna
6.191787318066582,wt_mna
6.468090617431183,wt_mna
5.883947982098013,wt_mna
12.757325838967846,wt_mna
18.69076361266159,wt_mna
9.44384164930001,wt_mna
14.182726579236055,wt_mna
9.539835281649367,wt_mna
7.871090610309472,wt_mna
5.9890175344550824,wt_mna
10.157190571232423,wt_mna
6.283578697317946,wt_mna
5.8052324495843175,wt_mna
7.210648135842337,wt_mna
9.53706737288366,wt_mna
10.099022459337963,wt_mna
6.093811325311649,wt_mna
9.759863330341707,wt_mna
9.324913579860583,wt_mna
5.8689024647483325,wt_mna
7.745279681923439,wt_mna
5.594733951068078,wt_mna
6.546592102881259,wt_mna
8.004888399580238,wt_mna
16.076261619822056,wt_mna
7.267979076213567,wt_mna
7.977378717756642,wt_mna
6.719528854563098,wt_mna
16.811388145719224,wt_mna
6.209641441627892,wt_mna
6.394908659488388,wt_mna
9.648790486998768,wt_mna
7.373045565087635,wt_mna
8.50771323184225,wt_mna
7.895722627861298,wt_mna
9.607428502642676,wt_mna
9.519106938083882,wt_mna
5.4079730856373915,wt_mna
18.286071968220867,wt_mna
5.906418027379148,wt_mna
8.014228743773531,wt_mna
11.9691019739103,wt_mna
6.01016338605076,wt_mna
6.28273316405213,wt_mna
9.660231217064872,wt_mna
6.367570622987124,wt_mna
7.109134236888522,wt_mna
5.151565904581823,wt_mna
6.457108832563484,wt_mna
7.259587438242039,wt_mna
6.392000552025053,wt_mna
5.155880803191322,wt_mna
6.2772673074518535,wt_mna
10.923194364554773,wt_mna
5.651928111683756,wt_mna
9.871232893441658,wt_mna
6.975949801734839,wt_mna
9.682350960114327,wt_mna
8.323783886613647,wt_mna
6.1855066395257365,wt_mna
9.94900897614846,wt_mna
8.386245612273685,wt_mna
9.023167357273891,wt_mna
12.076971515066802,wt_mna
6.543083174092473,wt_mna
5.986862309376961,wt_mna
5.923369465661831,wt_mna
8.777488255526217,wt_mna
8.570575241738544,wt_mna
7.6270334387038226,wt_mna
6.667531815698661,wt_mna
7.255927211385419,wt_mna
10.450074535791105,wt_mna
9.434300845972988,wt_mna
7.240497428947247,wt_mna
8.548073684051706,wt_mna
7.637029365006247,wt_mna
8.72794106793798,wt_mna
9.720403586863481,wt_mna
18.1265415371231,wt_mna
16.459940823387466,wt_mna
7.538396222121329,wt_mna
6.151979822773472,wt_mna
9.577689109152484,wt_mna
6.3735590165524165,wt_mna
6.1359954452448555,wt_mna
10.786850325495395,wt_mna
6.393798309822447,wt_mna
10.569878792480374,wt_mna
5.898029445574204,wt_mna
9.497161397587927,wt_mna
6.326602844771148,wt_mna
6.997465692121202,wt_mna
6.517170771166509,wt_mna
8.557498770539366,wt_mna
7.346373478010182,wt_mna
7.156983704982811,wt_mna
7.74251789984009,wt_mna
13.596624163189476,wt_mna
5.730471679949603,wt_mna
9.296714314279097,wt_mna
9.609967540693306,wt_mna
9.501433146908118,wt_mna
7.5869470841745486,wt_mna
14.953692365502224,wt_mna
6.301892257207216,wt_mna
7.696892001463027,wt_mna
6.174580179034685,wt_mna
7.357797410090134,wt_mna
7.328074991478792,wt_mna
23.919570717881488,wt_mna
7.048132645269653,wt_mna
9.304615699429794,wt_mna
23.756270728446196,wt_mna
7.65867654049848,wt_mna
6.372462910517125,wt_mna
9.121714316483343,wt_mna
10.981228101190245,wt_mna
9.907759226194353,wt_mna
8.321711992502319,wt_mna
8.690043608905214,wt_mna
10.275942634234877,wt_mna
6.60640841486656,wt_mna
9.921279667927925,wt_mna
6.2683162941681205,wt_mna
7.8982355992911115,wt_mna
7.455156714445429,wt_mna
9.69543479521806,wt_mna
9.249341455835859,wt_mna
9.53054100480483,wt_mna
10.069217796969626,wt_mna
10.046281669426769,wt_mna
5.559366372399832,wt_mna
5.082255398305714,wt_mna
6.961427825672139,wt_mna
25.71101750807547,wt_mna
6.3543525691633835,wt_mna
16.23712248643592,wt_mna
6.291024770902825,wt_mna
9.373982952490564,wt_mna
4.96035590520578,wt_mna
8.615349830857491,wt_mna
10.131352604836692,wt_mna
5.523250059285072,wt_mna
9.80554738070242,wt_mna
8.283434417438508,wt_mna
8.327421698451559,wt_mna
9.729339628866606,wt_mna
5.813332845723201,wt_mna
8.853382571303051,wt_mna
8.508013902713996,wt_mna
8.292964598497424,wt_mna
8.738032867904634,wt_mna
5.008308149193244,wt_mna
8.741738989562041,wt_mna
6.41827024479391,wt_mna
6.142165516908059,wt_mna
5.9329928835967785,wt_mna
9.07774027743696,wt_mna
7.671049277091451,wt_mna
6.319766104384999,wt_mna
16.94582380673399,wt_mna
10.3399725610026,wt_mna
6.506219040886773,wt_mna
10.855505856616563,wt_mna
6.125911093232439,wt_mna
9.973763432464649,wt_mna
10.122238014764653,wt_mna
9.577187860112954,wt_mna
8.854813983174521,wt_mna
9.820343628793688,wt_mna
10.645558897332329,wt_mna
6.330132157364657,wt_mna
11.959783964573894,wt_mna
9.449771152417775,wt_mna
